/Users/jedrzej/Downloads/TORGO-big/Session3_0200.wav,no
/Users/jedrzej/Downloads/TORGO-big/Session3_0214.wav,Help celebrate your brother's success
/Users/jedrzej/Downloads/TORGO-big/Session3_0201.wav,wicked
/Users/jedrzej/Downloads/TORGO-big/Session3_0017.wav,sierra
/Users/jedrzej/Downloads/TORGO-big/Session3_0003.wav,sitter
/Users/jedrzej/Downloads/TORGO-big/Session3_0188.wav,He wrapped the package hastily.
/Users/jedrzej/Downloads/TORGO-big/Session3_0163.wav,knot
/Users/jedrzej/Downloads/TORGO-big/Session3_0149.wav,shoot
/Users/jedrzej/Downloads/TORGO-big/Session3_0161.wav,sip
/Users/jedrzej/Downloads/TORGO-big/Session3_0175.wav,xxx
/Users/jedrzej/Downloads/TORGO-big/Session3_0029.wav,xxx
/Users/jedrzej/Downloads/TORGO-big/Session3_0015.wav,blend
/Users/jedrzej/Downloads/TORGO-big/Session3_0001.wav,Trespassers can be prosecuted and fined.
/Users/jedrzej/Downloads/TORGO-big/Session3_0203.wav,sheet
/Users/jedrzej/Downloads/TORGO-big/Session3_0202.wav,uniform
/Users/jedrzej/Downloads/TORGO-big/Session3_0014.wav,blend
/Users/jedrzej/Downloads/TORGO-big/Session3_0028.wav,knot
/Users/jedrzej/Downloads/TORGO-big/Session3_0174.wav,You want him to do well.
/Users/jedrzej/Downloads/TORGO-big/Session3_0160.wav,yankee
/Users/jedrzej/Downloads/TORGO-big/Session3_0148.wav,shoot
/Users/jedrzej/Downloads/TORGO-big/Session3_0107.wav,A good attitude is unbeatable.
/Users/jedrzej/Downloads/TORGO-big/Session3_0113.wav,goat
/Users/jedrzej/Downloads/TORGO-big/Session3_0073.wav,walk
/Users/jedrzej/Downloads/TORGO-big/Session3_0067.wav,Each one volunteered to jump first.
/Users/jedrzej/Downloads/TORGO-big/Session3_0098.wav,two
/Users/jedrzej/Downloads/TORGO-big/Session3_0099.wav,The hotel owner shrugged.
/Users/jedrzej/Downloads/TORGO-big/Session3_0066.wav,eat
/Users/jedrzej/Downloads/TORGO-big/Session3_0072.wav,bed
/Users/jedrzej/Downloads/TORGO-big/Session3_0112.wav,cash
/Users/jedrzej/Downloads/TORGO-big/Session3_0106.wav,zulu
/Users/jedrzej/Downloads/TORGO-big/Session3_0110.wav,nice
/Users/jedrzej/Downloads/TORGO-big/Session3_0104.wav,rock
/Users/jedrzej/Downloads/TORGO-big/Session3_0138.wav,slicker
/Users/jedrzej/Downloads/TORGO-big/Session3_0064.wav,rid
/Users/jedrzej/Downloads/TORGO-big/Session3_0070.wav,kilo
/Users/jedrzej/Downloads/TORGO-big/Session3_0058.wav,Each one volunteered to jump first.
/Users/jedrzej/Downloads/TORGO-big/Session3_0059.wav,tread
/Users/jedrzej/Downloads/TORGO-big/Session3_0071.wav,tort
/Users/jedrzej/Downloads/TORGO-big/Session3_0065.wav,There was only one decision to be made.
/Users/jedrzej/Downloads/TORGO-big/Session3_0139.wav,court
/Users/jedrzej/Downloads/TORGO-big/Session3_0105.wav,You can ride stagecoach.
/Users/jedrzej/Downloads/TORGO-big/Session3_0111.wav,shred
/Users/jedrzej/Downloads/TORGO-big/Session3_0129.wav,sink
/Users/jedrzej/Downloads/TORGO-big/Session3_0115.wav,rip
/Users/jedrzej/Downloads/TORGO-big/Session3_0101.wav,I've kept it with me ever since.
/Users/jedrzej/Downloads/TORGO-big/Session3_0049.wav,geese
/Users/jedrzej/Downloads/TORGO-big/Session3_0061.wav,fork
/Users/jedrzej/Downloads/TORGO-big/Session3_0075.wav,glitter
/Users/jedrzej/Downloads/TORGO-big/Session3_0074.wav,at
/Users/jedrzej/Downloads/TORGO-big/Session3_0060.wav,chair
/Users/jedrzej/Downloads/TORGO-big/Session3_0048.wav,In fact our whole defensive unit did a good job.
/Users/jedrzej/Downloads/TORGO-big/Session3_0100.wav,sew
/Users/jedrzej/Downloads/TORGO-big/Session3_0114.wav,goat
/Users/jedrzej/Downloads/TORGO-big/Session3_0128.wav,rock
/Users/jedrzej/Downloads/TORGO-big/Session3_0116.wav,rest
/Users/jedrzej/Downloads/TORGO-big/Session3_0076.wav,hat
/Users/jedrzej/Downloads/TORGO-big/Session3_0062.wav,cork
/Users/jedrzej/Downloads/TORGO-big/Session3_0089.wav,dead
/Users/jedrzej/Downloads/TORGO-big/Session3_0088.wav,lee
/Users/jedrzej/Downloads/TORGO-big/Session3_0063.wav,Some hotels are available nearby.
/Users/jedrzej/Downloads/TORGO-big/Session3_0077.wav,bitter
/Users/jedrzej/Downloads/TORGO-big/Session3_0117.wav,He is definitely a notch above us.
/Users/jedrzej/Downloads/TORGO-big/Session3_0103.wav,dice
/Users/jedrzej/Downloads/TORGO-big/Session3_0126.wav,in
/Users/jedrzej/Downloads/TORGO-big/Session3_0132.wav,meats
/Users/jedrzej/Downloads/TORGO-big/Session3_0052.wav,He took me out one day.
/Users/jedrzej/Downloads/TORGO-big/Session3_0046.wav,nice
/Users/jedrzej/Downloads/TORGO-big/Session3_0091.wav,red
/Users/jedrzej/Downloads/TORGO-big/Session3_0085.wav,glitter
/Users/jedrzej/Downloads/TORGO-big/Session3_0084.wav,There was only one decision to be made.
/Users/jedrzej/Downloads/TORGO-big/Session3_0090.wav,Aluminum silverware can often be flimsy.
/Users/jedrzej/Downloads/TORGO-big/Session3_0047.wav,It also provides for funds to clear slums and help colleges build dormitories.
/Users/jedrzej/Downloads/TORGO-big/Session3_0053.wav,rise
/Users/jedrzej/Downloads/TORGO-big/Session3_0133.wav,The prospects of cupping
/Users/jedrzej/Downloads/TORGO-big/Session3_0127.wav,We selected places where families will be welcome.
/Users/jedrzej/Downloads/TORGO-big/Session3_0131.wav,rake
/Users/jedrzej/Downloads/TORGO-big/Session3_0125.wav,bitten
/Users/jedrzej/Downloads/TORGO-big/Session3_0119.wav,He is definitely a notch above us.
/Users/jedrzej/Downloads/TORGO-big/Session3_0045.wav,fed
/Users/jedrzej/Downloads/TORGO-big/Session3_0051.wav,court
/Users/jedrzej/Downloads/TORGO-big/Session3_0079.wav,snake
/Users/jedrzej/Downloads/TORGO-big/Session3_0086.wav,sip
/Users/jedrzej/Downloads/TORGO-big/Session3_0092.wav,zip
/Users/jedrzej/Downloads/TORGO-big/Session3_0093.wav,papa
/Users/jedrzej/Downloads/TORGO-big/Session3_0087.wav,neat
/Users/jedrzej/Downloads/TORGO-big/Session3_0078.wav,three
/Users/jedrzej/Downloads/TORGO-big/Session3_0050.wav,Get a calico cat to keep.
/Users/jedrzej/Downloads/TORGO-big/Session3_0044.wav,He asked you for a loan.
/Users/jedrzej/Downloads/TORGO-big/Session3_0118.wav,He is definitely a notch above us.
/Users/jedrzej/Downloads/TORGO-big/Session3_0124.wav,bitten
/Users/jedrzej/Downloads/TORGO-big/Session3_0130.wav,The results were very disappointing.
/Users/jedrzej/Downloads/TORGO-big/Session3_0108.wav,best
/Users/jedrzej/Downloads/TORGO-big/Session3_0134.wav,The prospect of cutting back spending is an unpleasant one for any governor.
/Users/jedrzej/Downloads/TORGO-big/Session3_0120.wav,sort
/Users/jedrzej/Downloads/TORGO-big/Session3_0068.wav,and
/Users/jedrzej/Downloads/TORGO-big/Session3_0040.wav,xxx
/Users/jedrzej/Downloads/TORGO-big/Session3_0054.wav,shoot
/Users/jedrzej/Downloads/TORGO-big/Session3_0083.wav,It was only
/Users/jedrzej/Downloads/TORGO-big/Session3_0097.wav,There was only one decision to be made.
/Users/jedrzej/Downloads/TORGO-big/Session3_0096.wav,four
/Users/jedrzej/Downloads/TORGO-big/Session3_0082.wav,Those musicians harmonize marvelously.
/Users/jedrzej/Downloads/TORGO-big/Session3_0055.wav,The results were very disappointing.
/Users/jedrzej/Downloads/TORGO-big/Session3_0041.wav,Most young rise early every morning.
/Users/jedrzej/Downloads/TORGO-big/Session3_0069.wav,sheet
/Users/jedrzej/Downloads/TORGO-big/Session3_0121.wav,The pair of shoes was new.
/Users/jedrzej/Downloads/TORGO-big/Session3_0135.wav,Etiquette mandates compliance with existing regulations.
/Users/jedrzej/Downloads/TORGO-big/Session3_0109.wav,four
/Users/jedrzej/Downloads/TORGO-big/Session3_0123.wav,Nobody really expects to evacuate.
/Users/jedrzej/Downloads/TORGO-big/Session3_0137.wav,Critical equipment needs proper maintenance.
/Users/jedrzej/Downloads/TORGO-big/Session3_0057.wav,said
/Users/jedrzej/Downloads/TORGO-big/Session3_0043.wav,nice
/Users/jedrzej/Downloads/TORGO-big/Session3_0094.wav,heart
/Users/jedrzej/Downloads/TORGO-big/Session3_0080.wav,sew
/Users/jedrzej/Downloads/TORGO-big/Session3_0081.wav,chop
/Users/jedrzej/Downloads/TORGO-big/Session3_0095.wav,heart
/Users/jedrzej/Downloads/TORGO-big/Session3_0042.wav,mill
/Users/jedrzej/Downloads/TORGO-big/Session3_0056.wav,"This is a good place, though small."
/Users/jedrzej/Downloads/TORGO-big/Session3_0136.wav,Young people participate in athletic activities.
/Users/jedrzej/Downloads/TORGO-big/Session3_0122.wav,Nobody really expects to evacuate.
/Users/jedrzej/Downloads/TORGO-big/Session3_0145.wav,left
/Users/jedrzej/Downloads/TORGO-big/Session3_0151.wav,ray
/Users/jedrzej/Downloads/TORGO-big/Session3_0179.wav,dice
/Users/jedrzej/Downloads/TORGO-big/Session3_0186.wav,goose
/Users/jedrzej/Downloads/TORGO-big/Session3_0192.wav,"She wore warm, fleecy, woolen overalls."
/Users/jedrzej/Downloads/TORGO-big/Session3_0031.wav,hold
/Users/jedrzej/Downloads/TORGO-big/Session3_0025.wav,White-capped waves covered the entire bay.
/Users/jedrzej/Downloads/TORGO-big/Session3_0019.wav,muck
/Users/jedrzej/Downloads/TORGO-big/Session3_0018.wav,one
/Users/jedrzej/Downloads/TORGO-big/Session3_0024.wav,chip
/Users/jedrzej/Downloads/TORGO-big/Session3_0030.wav,I'm willing to experiment for the first time.
/Users/jedrzej/Downloads/TORGO-big/Session3_0187.wav,He
/Users/jedrzej/Downloads/TORGO-big/Session3_0144.wav,bill
/Users/jedrzej/Downloads/TORGO-big/Session3_0152.wav,lock
/Users/jedrzej/Downloads/TORGO-big/Session3_0146.wav,yes
/Users/jedrzej/Downloads/TORGO-big/Session3_0191.wav,She wore wore fleecy over wooden wool oh
/Users/jedrzej/Downloads/TORGO-big/Session3_0185.wav,goose
/Users/jedrzej/Downloads/TORGO-big/Session3_0026.wav,meat
/Users/jedrzej/Downloads/TORGO-big/Session3_0032.wav,The fish swam across the pond.
/Users/jedrzej/Downloads/TORGO-big/Session3_0033.wav,quart
/Users/jedrzej/Downloads/TORGO-big/Session3_0027.wav,back
/Users/jedrzej/Downloads/TORGO-big/Session3_0184.wav,We bought a brown chair.
/Users/jedrzej/Downloads/TORGO-big/Session3_0190.wav,She wore a she
/Users/jedrzej/Downloads/TORGO-big/Session3_0147.wav,up
/Users/jedrzej/Downloads/TORGO-big/Session3_0153.wav,He further proposed grants of an unspecified sum for experimental hospitals.
/Users/jedrzej/Downloads/TORGO-big/Session3_0157.wav,dress
/Users/jedrzej/Downloads/TORGO-big/Session3_0143.wav,victor
/Users/jedrzej/Downloads/TORGO-big/Session3_0194.wav,hotel
/Users/jedrzej/Downloads/TORGO-big/Session3_0180.wav,catch
/Users/jedrzej/Downloads/TORGO-big/Session3_0023.wav,She doesn't like to have it hanging around.
/Users/jedrzej/Downloads/TORGO-big/Session3_0037.wav,bird
/Users/jedrzej/Downloads/TORGO-big/Session3_0209.wav,He further proposed grants of an unspecified sum for experimental hospitals.
/Users/jedrzej/Downloads/TORGO-big/Session3_0208.wav,him
/Users/jedrzej/Downloads/TORGO-big/Session3_0036.wav,bird
/Users/jedrzej/Downloads/TORGO-big/Session3_0022.wav,She doesn't like it to have
/Users/jedrzej/Downloads/TORGO-big/Session3_0181.wav,dread
/Users/jedrzej/Downloads/TORGO-big/Session3_0195.wav,foe
/Users/jedrzej/Downloads/TORGO-big/Session3_0142.wav,fork
/Users/jedrzej/Downloads/TORGO-big/Session3_0156.wav,lend
/Users/jedrzej/Downloads/TORGO-big/Session3_0168.wav,see
/Users/jedrzej/Downloads/TORGO-big/Session3_0140.wav,whisky
/Users/jedrzej/Downloads/TORGO-big/Session3_0154.wav,nut
/Users/jedrzej/Downloads/TORGO-big/Session3_0183.wav,Some prefer the traditional steel kind.
/Users/jedrzej/Downloads/TORGO-big/Session3_0197.wav,Being able to dance can help too.
/Users/jedrzej/Downloads/TORGO-big/Session3_0008.wav,dread
/Users/jedrzej/Downloads/TORGO-big/Session3_0034.wav,dress
/Users/jedrzej/Downloads/TORGO-big/Session3_0020.wav,pit
/Users/jedrzej/Downloads/TORGO-big/Session3_0021.wav,sight
/Users/jedrzej/Downloads/TORGO-big/Session3_0035.wav,bread
/Users/jedrzej/Downloads/TORGO-big/Session3_0009.wav,Travel is about the only leisure we have.
/Users/jedrzej/Downloads/TORGO-big/Session3_0196.wav,side
/Users/jedrzej/Downloads/TORGO-big/Session3_0182.wav,He played basketball there while working toward a law degree.
/Users/jedrzej/Downloads/TORGO-big/Session3_0155.wav,fork
/Users/jedrzej/Downloads/TORGO-big/Session3_0141.wav,whisky
/Users/jedrzej/Downloads/TORGO-big/Session3_0169.wav,tango
/Users/jedrzej/Downloads/TORGO-big/Session2_0004.wav,droop
/Users/jedrzej/Downloads/TORGO-big/Session2_0038.wav,much
/Users/jedrzej/Downloads/TORGO-big/Session2_0039.wav,hate
/Users/jedrzej/Downloads/TORGO-big/Session2_0005.wav,loop
/Users/jedrzej/Downloads/TORGO-big/Session2_0159.wav,Swing your arm as high as you can.
/Users/jedrzej/Downloads/TORGO-big/Session2_0007.wav,"If you destroy confidence in banks, you do something to the economy, he said."
/Users/jedrzej/Downloads/TORGO-big/Session2_0013.wav,no
/Users/jedrzej/Downloads/TORGO-big/Session2_0012.wav,rock
/Users/jedrzej/Downloads/TORGO-big/Session2_0006.wav,"If you destroy confidence in banks, you do something to the economy, he said."
/Users/jedrzej/Downloads/TORGO-big/Session2_0002.wav,know
/Users/jedrzej/Downloads/TORGO-big/Session2_0016.wav,white
/Users/jedrzej/Downloads/TORGO-big/Session2_0017.wav,Will Robin wear a yellow lily?
/Users/jedrzej/Downloads/TORGO-big/Session2_0003.wav,though
/Users/jedrzej/Downloads/TORGO-big/Session2_0149.wav,Carl lives in a lively home.
/Users/jedrzej/Downloads/TORGO-big/Session2_0029.wav,"Everything went real smooth, the sheriff said."
/Users/jedrzej/Downloads/TORGO-big/Session2_0015.wav,deer
/Users/jedrzej/Downloads/TORGO-big/Session2_0001.wav,fear
/Users/jedrzej/Downloads/TORGO-big/Session2_0014.wav,peer
/Users/jedrzej/Downloads/TORGO-big/Session2_0028.wav,Where were you while we were away?
/Users/jedrzej/Downloads/TORGO-big/Session2_0160.wav,This is not a program of socialized medicine.
/Users/jedrzej/Downloads/TORGO-big/Session2_0148.wav,knitting
/Users/jedrzej/Downloads/TORGO-big/Session2_0107.wav,bit
/Users/jedrzej/Downloads/TORGO-big/Session2_0073.wav,sergeant
/Users/jedrzej/Downloads/TORGO-big/Session2_0067.wav,spain
/Users/jedrzej/Downloads/TORGO-big/Session2_0098.wav,The museum hires musicians every evening.
/Users/jedrzej/Downloads/TORGO-big/Session2_0099.wav,A roll of wire lay near the wall.
/Users/jedrzej/Downloads/TORGO-big/Session2_0066.wav,lick
/Users/jedrzej/Downloads/TORGO-big/Session2_0072.wav,We rode horseback to the farm.
/Users/jedrzej/Downloads/TORGO-big/Session2_0106.wav,sign
/Users/jedrzej/Downloads/TORGO-big/Session2_0110.wav,brawn
/Users/jedrzej/Downloads/TORGO-big/Session2_0104.wav,sitting
/Users/jedrzej/Downloads/TORGO-big/Session2_0138.wav,hitting
/Users/jedrzej/Downloads/TORGO-big/Session2_0064.wav,leak
/Users/jedrzej/Downloads/TORGO-big/Session2_0070.wav,fat
/Users/jedrzej/Downloads/TORGO-big/Session2_0058.wav,"If you are losing water, replace it immediately."
/Users/jedrzej/Downloads/TORGO-big/Session2_0059.wav,yes
/Users/jedrzej/Downloads/TORGO-big/Session2_0071.wav,blow
/Users/jedrzej/Downloads/TORGO-big/Session2_0065.wav,fat
/Users/jedrzej/Downloads/TORGO-big/Session2_0139.wav,xxx
/Users/jedrzej/Downloads/TORGO-big/Session2_0105.wav,witty
/Users/jedrzej/Downloads/TORGO-big/Session2_0111.wav,xxx
/Users/jedrzej/Downloads/TORGO-big/Session2_0129.wav,dark
/Users/jedrzej/Downloads/TORGO-big/Session2_0115.wav,liar
/Users/jedrzej/Downloads/TORGO-big/Session2_0101.wav,Alimony harms a divorced man's wealth.
/Users/jedrzej/Downloads/TORGO-big/Session2_0049.wav,slay
/Users/jedrzej/Downloads/TORGO-big/Session2_0061.wav,take
/Users/jedrzej/Downloads/TORGO-big/Session2_0075.wav,quebec
/Users/jedrzej/Downloads/TORGO-big/Session2_0074.wav,rich
/Users/jedrzej/Downloads/TORGO-big/Session2_0060.wav,cart
/Users/jedrzej/Downloads/TORGO-big/Session2_0048.wav,group
/Users/jedrzej/Downloads/TORGO-big/Session2_0100.wav,no
/Users/jedrzej/Downloads/TORGO-big/Session2_0114.wav,eight
/Users/jedrzej/Downloads/TORGO-big/Session2_0128.wav,six
/Users/jedrzej/Downloads/TORGO-big/Session2_0102.wav,mike
/Users/jedrzej/Downloads/TORGO-big/Session2_0116.wav,lair
/Users/jedrzej/Downloads/TORGO-big/Session2_0076.wav,park
/Users/jedrzej/Downloads/TORGO-big/Session2_0062.wav,seven
/Users/jedrzej/Downloads/TORGO-big/Session2_0089.wav,loyal
/Users/jedrzej/Downloads/TORGO-big/Session2_0088.wav,part
/Users/jedrzej/Downloads/TORGO-big/Session2_0063.wav,Day after day some new episode is reported.
/Users/jedrzej/Downloads/TORGO-big/Session2_0077.wav,leak
/Users/jedrzej/Downloads/TORGO-big/Session2_0103.wav,city
/Users/jedrzej/Downloads/TORGO-big/Session2_0126.wav,nine
/Users/jedrzej/Downloads/TORGO-big/Session2_0132.wav,There is a treehouse up above.
/Users/jedrzej/Downloads/TORGO-big/Session2_0052.wav,forward
/Users/jedrzej/Downloads/TORGO-big/Session2_0046.wav,sparkle
/Users/jedrzej/Downloads/TORGO-big/Session2_0085.wav,I expect we'll bounce back this week.
/Users/jedrzej/Downloads/TORGO-big/Session2_0084.wav,hem
/Users/jedrzej/Downloads/TORGO-big/Session2_0090.wav,oscar
/Users/jedrzej/Downloads/TORGO-big/Session2_0047.wav,sprinkle
/Users/jedrzej/Downloads/TORGO-big/Session2_0053.wav,four
/Users/jedrzej/Downloads/TORGO-big/Session2_0133.wav,It eventually became a rather proud claim.
/Users/jedrzej/Downloads/TORGO-big/Session2_0127.wav,side
/Users/jedrzej/Downloads/TORGO-big/Session2_0131.wav,The dolphins swam around our boat.
/Users/jedrzej/Downloads/TORGO-big/Session2_0125.wav,reek
/Users/jedrzej/Downloads/TORGO-big/Session2_0119.wav,sigh
/Users/jedrzej/Downloads/TORGO-big/Session2_0045.wav,knot
/Users/jedrzej/Downloads/TORGO-big/Session2_0051.wav,snoop
/Users/jedrzej/Downloads/TORGO-big/Session2_0079.wav,thought
/Users/jedrzej/Downloads/TORGO-big/Session2_0086.wav,him
/Users/jedrzej/Downloads/TORGO-big/Session2_0092.wav,The box contained three sweaters.
/Users/jedrzej/Downloads/TORGO-big/Session2_0093.wav,golf
/Users/jedrzej/Downloads/TORGO-big/Session2_0087.wav,Both injuries were to the same leg.
/Users/jedrzej/Downloads/TORGO-big/Session2_0078.wav,written
/Users/jedrzej/Downloads/TORGO-big/Session2_0050.wav,root
/Users/jedrzej/Downloads/TORGO-big/Session2_0044.wav,near
/Users/jedrzej/Downloads/TORGO-big/Session2_0118.wav,Nothing has been done yet to take advantage of the enabling legislation.
/Users/jedrzej/Downloads/TORGO-big/Session2_0124.wav,spit
/Users/jedrzej/Downloads/TORGO-big/Session2_0130.wav,The dolphins swam around our boat.
/Users/jedrzej/Downloads/TORGO-big/Session2_0108.wav,kitten
/Users/jedrzej/Downloads/TORGO-big/Session2_0134.wav,mitten
/Users/jedrzej/Downloads/TORGO-big/Session2_0120.wav,fitting
/Users/jedrzej/Downloads/TORGO-big/Session2_0068.wav,shy
/Users/jedrzej/Downloads/TORGO-big/Session2_0040.wav,three
/Users/jedrzej/Downloads/TORGO-big/Session2_0054.wav,Mother sews yellow
/Users/jedrzej/Downloads/TORGO-big/Session2_0083.wav,and
/Users/jedrzej/Downloads/TORGO-big/Session2_0097.wav,xxx
/Users/jedrzej/Downloads/TORGO-big/Session2_0096.wav,seed
/Users/jedrzej/Downloads/TORGO-big/Session2_0082.wav,seeds
/Users/jedrzej/Downloads/TORGO-big/Session2_0055.wav,Mother sews yellow gingham aprons.
/Users/jedrzej/Downloads/TORGO-big/Session2_0041.wav,slip
/Users/jedrzej/Downloads/TORGO-big/Session2_0069.wav,echo
/Users/jedrzej/Downloads/TORGO-big/Session2_0121.wav,thorn
/Users/jedrzej/Downloads/TORGO-big/Session2_0135.wav,barn
/Users/jedrzej/Downloads/TORGO-big/Session2_0109.wav,hark
/Users/jedrzej/Downloads/TORGO-big/Session2_0123.wav,spit
/Users/jedrzej/Downloads/TORGO-big/Session2_0137.wav,start
/Users/jedrzej/Downloads/TORGO-big/Session2_0057.wav,write
/Users/jedrzej/Downloads/TORGO-big/Session2_0043.wav,I tried to tell people in the community.
/Users/jedrzej/Downloads/TORGO-big/Session2_0094.wav,hum
/Users/jedrzej/Downloads/TORGO-big/Session2_0080.wav,The little schoolhouse stood empty.
/Users/jedrzej/Downloads/TORGO-big/Session2_0081.wav,him
/Users/jedrzej/Downloads/TORGO-big/Session2_0095.wav,leak
/Users/jedrzej/Downloads/TORGO-big/Session2_0042.wav,slip
/Users/jedrzej/Downloads/TORGO-big/Session2_0056.wav,here
/Users/jedrzej/Downloads/TORGO-big/Session2_0136.wav,pit
/Users/jedrzej/Downloads/TORGO-big/Session2_0122.wav,I have had my bell rung.
/Users/jedrzej/Downloads/TORGO-big/Session2_0145.wav,foxtrot
/Users/jedrzej/Downloads/TORGO-big/Session2_0151.wav,fill
/Users/jedrzej/Downloads/TORGO-big/Session2_0031.wav,Two other cases also were under advisement.
/Users/jedrzej/Downloads/TORGO-big/Session2_0025.wav,briar
/Users/jedrzej/Downloads/TORGO-big/Session2_0019.wav,floor
/Users/jedrzej/Downloads/TORGO-big/Session2_0018.wav,play
/Users/jedrzej/Downloads/TORGO-big/Session2_0024.wav,xxx
/Users/jedrzej/Downloads/TORGO-big/Session2_0030.wav,pot
/Users/jedrzej/Downloads/TORGO-big/Session2_0150.wav,vat
/Users/jedrzej/Downloads/TORGO-big/Session2_0144.wav,harp
/Users/jedrzej/Downloads/TORGO-big/Session2_0152.wav,tell
/Users/jedrzej/Downloads/TORGO-big/Session2_0146.wav,foxtrot
/Users/jedrzej/Downloads/TORGO-big/Session2_0026.wav,side
/Users/jedrzej/Downloads/TORGO-big/Session2_0032.wav,Two other cases also were under advisement.
/Users/jedrzej/Downloads/TORGO-big/Session2_0033.wav,Two other cases were also under advisement.
/Users/jedrzej/Downloads/TORGO-big/Session2_0027.wav,delta
/Users/jedrzej/Downloads/TORGO-big/Session2_0147.wav,The misguided souls have lost their way.
/Users/jedrzej/Downloads/TORGO-big/Session2_0153.wav,It was a good win for us.
/Users/jedrzej/Downloads/TORGO-big/Session2_0157.wav,pretty
/Users/jedrzej/Downloads/TORGO-big/Session2_0143.wav,The books are very expensive.
/Users/jedrzej/Downloads/TORGO-big/Session2_0023.wav,single
/Users/jedrzej/Downloads/TORGO-big/Session2_0037.wav,Both figures would go higher in later years.
/Users/jedrzej/Downloads/TORGO-big/Session2_0036.wav,thigh
/Users/jedrzej/Downloads/TORGO-big/Session2_0022.wav,jungle
/Users/jedrzej/Downloads/TORGO-big/Session2_0142.wav,Students watched as he got out.
/Users/jedrzej/Downloads/TORGO-big/Session2_0156.wav,zero
/Users/jedrzej/Downloads/TORGO-big/Session2_0140.wav,hitting
/Users/jedrzej/Downloads/TORGO-big/Session2_0154.wav,witch
/Users/jedrzej/Downloads/TORGO-big/Session2_0008.wav,You'd be better off taking a cold shower.
/Users/jedrzej/Downloads/TORGO-big/Session2_0034.wav,pay
/Users/jedrzej/Downloads/TORGO-big/Session2_0020.wav,The islands are sparsely populated.
/Users/jedrzej/Downloads/TORGO-big/Session2_0021.wav,Bright sunshine shimmers on the ocean.
/Users/jedrzej/Downloads/TORGO-big/Session2_0035.wav,charlie
/Users/jedrzej/Downloads/TORGO-big/Session2_0009.wav,cheer
/Users/jedrzej/Downloads/TORGO-big/Session2_0155.wav,juliet
/Users/jedrzej/Downloads/TORGO-big/Session2_0141.wav,"Before Thursday's exam, review every formula."
/Users/jedrzej/Downloads/TORGO-big/Session1_0164.wav,sigh
/Users/jedrzej/Downloads/TORGO-big/Session1_0170.wav,All the big baseball players get traded.
/Users/jedrzej/Downloads/TORGO-big/Session1_0158.wav,lip
/Users/jedrzej/Downloads/TORGO-big/Session1_0010.wav,form
/Users/jedrzej/Downloads/TORGO-big/Session1_0038.wav,air
/Users/jedrzej/Downloads/TORGO-big/Session1_0039.wav,chair
/Users/jedrzej/Downloads/TORGO-big/Session1_0005.wav,beta
/Users/jedrzej/Downloads/TORGO-big/Session1_0011.wav,She had your dark suit in greasy wash water all year.
/Users/jedrzej/Downloads/TORGO-big/Session1_0159.wav,bear
/Users/jedrzej/Downloads/TORGO-big/Session1_0171.wav,write
